date_start,name,count_date_person
2017-12-01,jann wenner,0
2017-12-01,jeff clemens,0
2017-12-01,jeffrey tambor,0
2017-12-01,jeremy piven,0
2017-12-01,john conyers,73
2017-12-01,john lasseter,0
2017-12-01,josh besh,0
2017-12-01,ken baker,0
2017-12-01,kevin spacey,0
2017-12-01,leon wieseltier,0
2017-12-01,louis ck,0
2017-12-01,mark halperin,0
2017-12-01,matt lauer,77
2017-12-01,matt zimmerman,0
2017-12-01,matthew weiner,0
2017-12-01,michael fallon,0
2017-12-01,michael oreskes,0
2017-12-01,nick carter,0
2017-12-01,richard dreyfuss,0
2017-12-01,robert scoble,0
2017-12-01,roy moore,71
2017-12-01,ruben kihuen,0
2017-12-01,russell simmons,1
2017-12-01,sepp blatter,0
2017-12-01,steven seagal,0
2017-12-01,terry richardson,0
2017-12-01,tom sizemore,0
2017-12-01,tony cornish,0
2017-12-01,trent franks,0
2017-12-01,warren moon,0
2017-12-01,wes goodman,0
2017-12-02,al franken,12
2017-12-02,andy dick,0
2017-12-02,blake farenthold,1
2017-12-02,brett ratner,0
2017-12-02,charlie rose,7
2017-12-02,danny masterson,0
2017-12-02,dustin hoffman,0
2017-12-02,garrison keillor,0
2017-12-02,gary goddard,0
2017-12-02,george takei,0
2017-12-02,glenn thrush,0
2017-12-02,harvey weinstein,6
2017-12-02,james levine,0
2017-12-02,james toback,0
2017-12-02,jann wenner,0
2017-12-02,jeff clemens,0
2017-12-02,jeffrey tambor,0
2017-12-02,jeremy piven,0
2017-12-02,john conyers,23
2017-12-02,john lasseter,0
2017-12-02,josh besh,0
2017-12-02,ken baker,0
2017-12-02,kevin spacey,0
2017-12-02,leon wieseltier,0
2017-12-02,louis ck,0
2017-12-02,mark halperin,0
2017-12-02,matt lauer,30
2017-12-02,matt zimmerman,0
2017-12-02,matthew weiner,0
2017-12-02,michael fallon,0
2017-12-02,michael oreskes,0
2017-12-02,nick carter,0
2017-12-02,richard dreyfuss,0
2017-12-02,robert scoble,0
2017-12-02,roy moore,75
2017-12-02,ruben kihuen,1
2017-12-02,russell simmons,0
2017-12-02,sepp blatter,0
2017-12-02,steven seagal,0
2017-12-02,terry richardson,0
2017-12-02,tom sizemore,0
2017-12-02,tony cornish,0
2017-12-02,trent franks,0
2017-12-02,warren moon,0
2017-12-02,wes goodman,0
2017-12-03,al franken,22
2017-12-03,andy dick,0
2017-12-03,blake farenthold,1
2017-12-03,brett ratner,0
2017-12-03,charlie rose,6
2017-12-03,danny masterson,0
2017-12-03,dustin hoffman,0
2017-12-03,garrison keillor,1
2017-12-03,gary goddard,0
2017-12-03,george takei,0
2017-12-03,glenn thrush,0
2017-12-03,harvey weinstein,9
2017-12-03,james levine,0
2017-12-03,james toback,0
2017-12-03,jann wenner,0
2017-12-03,jeff clemens,0
2017-12-03,jeffrey tambor,0
2017-12-03,jeremy piven,0
2017-12-03,john conyers,12
2017-12-03,john lasseter,0
2017-12-03,josh besh,0
2017-12-03,ken baker,0
2017-12-03,kevin spacey,1
2017-12-03,leon wieseltier,0
2017-12-03,louis ck,0
2017-12-03,mark halperin,2
2017-12-03,matt lauer,35
2017-12-03,matt zimmerman,0
2017-12-03,matthew weiner,0
2017-12-03,michael fallon,0
2017-12-03,michael oreskes,0
2017-12-03,nick carter,0
2017-12-03,richard dreyfuss,0
2017-12-03,robert scoble,0
2017-12-03,roy moore,82
2017-12-03,ruben kihuen,0
2017-12-03,russell simmons,0
2017-12-03,sepp blatter,0
2017-12-03,steven seagal,0
2017-12-03,terry richardson,0
2017-12-03,tom sizemore,0
2017-12-03,tony cornish,0
2017-12-03,trent franks,2
2017-12-03,warren moon,0
2017-12-03,wes goodman,0
2017-12-04,al franken,17
2017-12-04,andy dick,0
2017-12-04,blake farenthold,1
2017-12-04,brett ratner,0
2017-12-04,charlie rose,2
2017-12-04,danny masterson,0
2017-12-04,dustin hoffman,0
2017-12-04,garrison keillor,0
2017-12-04,gary goddard,0
2017-12-04,george takei,0
2017-12-04,glenn thrush,0
2017-12-04,harvey weinstein,5
2017-12-04,james levine,14
2017-12-04,james toback,0
2017-12-04,jann wenner,0
2017-12-04,jeff clemens,0
2017-12-04,jeffrey tambor,0
2017-12-04,jeremy piven,0
2017-12-04,john conyers,20
2017-12-04,john lasseter,0
2017-12-04,josh besh,0
2017-12-04,ken baker,0
2017-12-04,kevin spacey,3
2017-12-04,leon wieseltier,0
2017-12-04,louis ck,0
2017-12-04,mark halperin,0
2017-12-04,matt lauer,19
2017-12-04,matt zimmerman,0
2017-12-04,matthew weiner,0
2017-12-04,michael fallon,0
2017-12-04,michael oreskes,0
2017-12-04,nick carter,0
2017-12-04,richard dreyfuss,0
2017-12-04,robert scoble,0
2017-12-04,roy moore,249
2017-12-04,ruben kihuen,0
2017-12-04,russell simmons,0
2017-12-04,sepp blatter,0
2017-12-04,steven seagal,0
2017-12-04,terry richardson,0
2017-12-04,tom sizemore,0
2017-12-04,tony cornish,0
2017-12-04,trent franks,0
2017-12-04,warren moon,0
2017-12-04,wes goodman,0
2017-12-05,al franken,40
2017-12-05,andy dick,0
2017-12-05,blake farenthold,2
2017-12-05,brett ratner,1
2017-12-05,charlie rose,1
2017-12-05,danny masterson,1
2017-12-05,dustin hoffman,0
2017-12-05,garrison keillor,0
2017-12-05,gary goddard,0
2017-12-05,george takei,0
2017-12-05,glenn thrush,0
2017-12-05,harvey weinstein,7
2017-12-05,james levine,0
2017-12-05,james toback,0
2017-12-05,jann wenner,0
2017-12-05,jeff clemens,0
2017-12-05,jeffrey tambor,0
2017-12-05,jeremy piven,0
2017-12-05,john conyers,141
2017-12-05,john lasseter,0
2017-12-05,josh besh,0
2017-12-05,ken baker,0
2017-12-05,kevin spacey,11
2017-12-05,leon wieseltier,0
2017-12-05,louis ck,0
2017-12-05,mark halperin,0
2017-12-05,matt lauer,6
2017-12-05,matt zimmerman,0
2017-12-05,matthew weiner,0
2017-12-05,michael fallon,0
2017-12-05,michael oreskes,0
2017-12-05,nick carter,0
2017-12-05,richard dreyfuss,0
2017-12-05,robert scoble,0
2017-12-05,roy moore,590
2017-12-05,ruben kihuen,0
2017-12-05,russell simmons,0
2017-12-05,sepp blatter,0
2017-12-05,steven seagal,0
2017-12-05,terry richardson,0
2017-12-05,tom sizemore,0
2017-12-05,tony cornish,0
2017-12-05,trent franks,0
2017-12-05,warren moon,0
2017-12-05,wes goodman,0
2017-12-06,al franken,192
2017-12-06,andy dick,0
2017-12-06,blake farenthold,1
2017-12-06,brett ratner,2
2017-12-06,charlie rose,3
2017-12-06,danny masterson,0
2017-12-06,dustin hoffman,0
2017-12-06,garrison keillor,0
2017-12-06,gary goddard,0
2017-12-06,george takei,0
2017-12-06,glenn thrush,0
2017-12-06,harvey weinstein,28
2017-12-06,james levine,0
2017-12-06,james toback,0
2017-12-06,jann wenner,0
2017-12-06,jeff clemens,0
2017-12-06,jeffrey tambor,0
2017-12-06,jeremy piven,0
2017-12-06,john conyers,84
2017-12-06,john lasseter,0
2017-12-06,josh besh,0
2017-12-06,ken baker,0
2017-12-06,kevin spacey,2
2017-12-06,leon wieseltier,0
2017-12-06,louis ck,2
2017-12-06,mark halperin,0
2017-12-06,matt lauer,8
2017-12-06,matt zimmerman,0
2017-12-06,matthew weiner,0
2017-12-06,michael fallon,0
2017-12-06,michael oreskes,0
2017-12-06,nick carter,0
2017-12-06,richard dreyfuss,0
2017-12-06,robert scoble,0
2017-12-06,roy moore,574
2017-12-06,ruben kihuen,0
2017-12-06,russell simmons,0
2017-12-06,sepp blatter,0
2017-12-06,steven seagal,0
2017-12-06,terry richardson,0
2017-12-06,tom sizemore,0
2017-12-06,tony cornish,0
2017-12-06,trent franks,0
2017-12-06,warren moon,0
2017-12-06,wes goodman,0
2017-12-07,al franken,477
2017-12-07,andy dick,0
2017-12-07,blake farenthold,7
2017-12-07,brett ratner,0
2017-12-07,charlie rose,2
2017-12-07,danny masterson,0
2017-12-07,dustin hoffman,0
2017-12-07,garrison keillor,0
2017-12-07,gary goddard,0
2017-12-07,george takei,0
2017-12-07,glenn thrush,0
2017-12-07,harvey weinstein,18
2017-12-07,james levine,0
2017-12-07,james toback,0
2017-12-07,jann wenner,0
2017-12-07,jeff clemens,0
2017-12-07,jeffrey tambor,0
2017-12-07,jeremy piven,0
2017-12-07,john conyers,57
2017-12-07,john lasseter,0
2017-12-07,josh besh,0
2017-12-07,ken baker,0
2017-12-07,kevin spacey,2
2017-12-07,leon wieseltier,0
2017-12-07,louis ck,1
2017-12-07,mark halperin,0
2017-12-07,matt lauer,3
2017-12-07,matt zimmerman,0
2017-12-07,matthew weiner,0
2017-12-07,michael fallon,0
2017-12-07,michael oreskes,0
2017-12-07,nick carter,0
2017-12-07,richard dreyfuss,0
2017-12-07,robert scoble,0
2017-12-07,roy moore,424
2017-12-07,ruben kihuen,1
2017-12-07,russell simmons,0
2017-12-07,sepp blatter,0
2017-12-07,steven seagal,0
2017-12-07,terry richardson,0
2017-12-07,tom sizemore,0
2017-12-07,tony cornish,0
2017-12-07,trent franks,13
2017-12-07,warren moon,1
2017-12-07,wes goodman,0
