date,station,name,count_show_mentions_person_station_date
2017-11-30T00:00:00Z,MSNBC,matt lauer,16
2017-11-30T00:00:00Z,MSNBC,matt zimmerman,0
2017-11-30T00:00:00Z,MSNBC,roy moore,6
2017-11-30T00:00:00Z,MSNBC,ruben kihuen,0
2017-11-30T00:00:00Z,MSNBC,russell simmons,4
2017-12-01T00:00:00Z,CNN,al franken,3
2017-12-01T00:00:00Z,CNN,charlie rose,0
2017-12-01T00:00:00Z,CNN,harvey weinstein,1
2017-12-01T00:00:00Z,CNN,john conyers,5
2017-12-01T00:00:00Z,CNN,kevin spacey,0
2017-12-01T00:00:00Z,CNN,mark halperin,0
2017-12-01T00:00:00Z,CNN,matt lauer,3
2017-12-01T00:00:00Z,CNN,roy moore,8
2017-12-01T00:00:00Z,CNN,russell simmons,0
2017-12-01T00:00:00Z,Fox News,al franken,7
2017-12-01T00:00:00Z,Fox News,blake farenthold,0
2017-12-01T00:00:00Z,Fox News,charlie rose,1
2017-12-01T00:00:00Z,Fox News,dustin hoffman,0
2017-12-01T00:00:00Z,Fox News,garrison keillor,1
2017-12-01T00:00:00Z,Fox News,glenn thrush,0
2017-12-01T00:00:00Z,Fox News,harvey weinstein,2
2017-12-01T00:00:00Z,Fox News,john conyers,13
2017-12-01T00:00:00Z,Fox News,kevin spacey,0
2017-12-01T00:00:00Z,Fox News,louis ck,0
2017-12-01T00:00:00Z,Fox News,mark halperin,0
2017-12-01T00:00:00Z,Fox News,matt lauer,13
2017-12-01T00:00:00Z,Fox News,matt zimmerman,0
2017-12-01T00:00:00Z,Fox News,roy moore,1
2017-12-01T00:00:00Z,Fox News,russell simmons,1
2017-12-01T00:00:00Z,Fox News,trent franks,0
2017-12-01T00:00:00Z,MSNBC,al franken,2
2017-12-01T00:00:00Z,MSNBC,charlie rose,0
2017-12-01T00:00:00Z,MSNBC,garrison keillor,0
2017-12-01T00:00:00Z,MSNBC,harvey weinstein,0
2017-12-01T00:00:00Z,MSNBC,john conyers,8
2017-12-01T00:00:00Z,MSNBC,kevin spacey,0
2017-12-01T00:00:00Z,MSNBC,mark halperin,0
2017-12-01T00:00:00Z,MSNBC,matt lauer,1
2017-12-01T00:00:00Z,MSNBC,matt zimmerman,0
2017-12-01T00:00:00Z,MSNBC,roy moore,7
2017-12-01T00:00:00Z,MSNBC,ruben kihuen,0
2017-12-01T00:00:00Z,MSNBC,russell simmons,0
2017-12-02T00:00:00Z,CNN,al franken,0
2017-12-02T00:00:00Z,CNN,charlie rose,0
2017-12-02T00:00:00Z,CNN,harvey weinstein,1
2017-12-02T00:00:00Z,CNN,john conyers,0
2017-12-02T00:00:00Z,CNN,kevin spacey,0
2017-12-02T00:00:00Z,CNN,mark halperin,0
2017-12-02T00:00:00Z,CNN,matt lauer,1
2017-12-02T00:00:00Z,CNN,roy moore,2
2017-12-02T00:00:00Z,CNN,russell simmons,0
2017-12-02T00:00:00Z,Fox News,al franken,9
2017-12-02T00:00:00Z,Fox News,blake farenthold,1
2017-12-02T00:00:00Z,Fox News,charlie rose,1
2017-12-02T00:00:00Z,Fox News,dustin hoffman,0
2017-12-02T00:00:00Z,Fox News,garrison keillor,0
2017-12-02T00:00:00Z,Fox News,glenn thrush,0
2017-12-02T00:00:00Z,Fox News,harvey weinstein,1
2017-12-02T00:00:00Z,Fox News,john conyers,9
2017-12-02T00:00:00Z,Fox News,kevin spacey,0
2017-12-02T00:00:00Z,Fox News,louis ck,0
2017-12-02T00:00:00Z,Fox News,mark halperin,0
2017-12-02T00:00:00Z,Fox News,matt lauer,6
2017-12-02T00:00:00Z,Fox News,matt zimmerman,0
2017-12-02T00:00:00Z,Fox News,roy moore,2
2017-12-02T00:00:00Z,Fox News,russell simmons,0
2017-12-02T00:00:00Z,Fox News,trent franks,0
2017-12-02T00:00:00Z,MSNBC,al franken,0
2017-12-02T00:00:00Z,MSNBC,charlie rose,0
2017-12-02T00:00:00Z,MSNBC,garrison keillor,0
2017-12-02T00:00:00Z,MSNBC,harvey weinstein,0
2017-12-02T00:00:00Z,MSNBC,john conyers,0
2017-12-02T00:00:00Z,MSNBC,kevin spacey,0
2017-12-02T00:00:00Z,MSNBC,mark halperin,0
2017-12-02T00:00:00Z,MSNBC,matt lauer,0
2017-12-02T00:00:00Z,MSNBC,matt zimmerman,0
2017-12-02T00:00:00Z,MSNBC,roy moore,7
2017-12-02T00:00:00Z,MSNBC,ruben kihuen,1
2017-12-02T00:00:00Z,MSNBC,russell simmons,0
2017-12-03T00:00:00Z,CNN,al franken,0
2017-12-03T00:00:00Z,CNN,blake farenthold,0
2017-12-03T00:00:00Z,CNN,harvey weinstein,1
2017-12-03T00:00:00Z,CNN,james levine,0
2017-12-03T00:00:00Z,CNN,john conyers,0
2017-12-03T00:00:00Z,CNN,kevin spacey,1
2017-12-03T00:00:00Z,CNN,matt lauer,1
2017-12-03T00:00:00Z,CNN,roy moore,5
2017-12-03T00:00:00Z,CNN,trent franks,1
2017-12-03T00:00:00Z,Fox News,al franken,6
2017-12-03T00:00:00Z,Fox News,blake farenthold,0
2017-12-03T00:00:00Z,Fox News,brett ratner,0
2017-12-03T00:00:00Z,Fox News,charlie rose,1
2017-12-03T00:00:00Z,Fox News,harvey weinstein,4
2017-12-03T00:00:00Z,Fox News,john conyers,4
2017-12-03T00:00:00Z,Fox News,kevin spacey,0
2017-12-03T00:00:00Z,Fox News,louis ck,0
2017-12-03T00:00:00Z,Fox News,matt lauer,6
2017-12-03T00:00:00Z,Fox News,roy moore,5
2017-12-03T00:00:00Z,Fox News,trent franks,0
2017-12-03T00:00:00Z,MSNBC,al franken,3
2017-12-03T00:00:00Z,MSNBC,blake farenthold,1
2017-12-03T00:00:00Z,MSNBC,charlie rose,2
2017-12-03T00:00:00Z,MSNBC,garrison keillor,1
2017-12-03T00:00:00Z,MSNBC,harvey weinstein,2
2017-12-03T00:00:00Z,MSNBC,james levine,0
2017-12-03T00:00:00Z,MSNBC,john conyers,1
2017-12-03T00:00:00Z,MSNBC,kevin spacey,0
2017-12-03T00:00:00Z,MSNBC,mark halperin,1
2017-12-03T00:00:00Z,MSNBC,matt lauer,3
2017-12-03T00:00:00Z,MSNBC,roy moore,5
2017-12-03T00:00:00Z,MSNBC,ruben kihuen,0
2017-12-03T00:00:00Z,MSNBC,trent franks,0
2017-12-04T00:00:00Z,CNN,al franken,2
2017-12-04T00:00:00Z,CNN,blake farenthold,0
2017-12-04T00:00:00Z,CNN,harvey weinstein,0
2017-12-04T00:00:00Z,CNN,james levine,2
2017-12-04T00:00:00Z,CNN,john conyers,1
2017-12-04T00:00:00Z,CNN,kevin spacey,0
2017-12-04T00:00:00Z,CNN,matt lauer,1
2017-12-04T00:00:00Z,CNN,roy moore,10
2017-12-04T00:00:00Z,CNN,trent franks,0
2017-12-04T00:00:00Z,Fox News,al franken,1
2017-12-04T00:00:00Z,Fox News,blake farenthold,0
2017-12-04T00:00:00Z,Fox News,brett ratner,0
2017-12-04T00:00:00Z,Fox News,charlie rose,0
2017-12-04T00:00:00Z,Fox News,harvey weinstein,1
2017-12-04T00:00:00Z,Fox News,john conyers,3
2017-12-04T00:00:00Z,Fox News,kevin spacey,0
2017-12-04T00:00:00Z,Fox News,louis ck,0
2017-12-04T00:00:00Z,Fox News,matt lauer,0
2017-12-04T00:00:00Z,Fox News,roy moore,9
2017-12-04T00:00:00Z,Fox News,trent franks,0
2017-12-04T00:00:00Z,MSNBC,al franken,2
2017-12-04T00:00:00Z,MSNBC,blake farenthold,0
2017-12-04T00:00:00Z,MSNBC,charlie rose,1
2017-12-04T00:00:00Z,MSNBC,garrison keillor,0
2017-12-04T00:00:00Z,MSNBC,harvey weinstein,3
2017-12-04T00:00:00Z,MSNBC,james levine,2
2017-12-04T00:00:00Z,MSNBC,john conyers,3
2017-12-04T00:00:00Z,MSNBC,kevin spacey,0
2017-12-04T00:00:00Z,MSNBC,mark halperin,0
2017-12-04T00:00:00Z,MSNBC,matt lauer,1
2017-12-04T00:00:00Z,MSNBC,roy moore,14
2017-12-04T00:00:00Z,MSNBC,ruben kihuen,0
2017-12-04T00:00:00Z,MSNBC,trent franks,0
2017-12-05T00:00:00Z,CNN,al franken,6
2017-12-05T00:00:00Z,CNN,blake farenthold,1
2017-12-05T00:00:00Z,CNN,harvey weinstein,3
2017-12-05T00:00:00Z,CNN,james levine,0
2017-12-05T00:00:00Z,CNN,john conyers,10
2017-12-05T00:00:00Z,CNN,kevin spacey,1
2017-12-05T00:00:00Z,CNN,matt lauer,2
2017-12-05T00:00:00Z,CNN,roy moore,15
2017-12-05T00:00:00Z,CNN,trent franks,0
2017-12-05T00:00:00Z,Fox News,al franken,4
2017-12-05T00:00:00Z,Fox News,blake farenthold,1
2017-12-05T00:00:00Z,Fox News,brett ratner,0
2017-12-05T00:00:00Z,Fox News,charlie rose,0
2017-12-05T00:00:00Z,Fox News,harvey weinstein,1
2017-12-05T00:00:00Z,Fox News,john conyers,11
2017-12-05T00:00:00Z,Fox News,kevin spacey,1
2017-12-05T00:00:00Z,Fox News,louis ck,0
2017-12-05T00:00:00Z,Fox News,matt lauer,0
2017-12-05T00:00:00Z,Fox News,roy moore,12
2017-12-05T00:00:00Z,Fox News,trent franks,0
2017-12-05T00:00:00Z,MSNBC,al franken,6
2017-12-05T00:00:00Z,MSNBC,blake farenthold,0
2017-12-05T00:00:00Z,MSNBC,charlie rose,0
2017-12-05T00:00:00Z,MSNBC,garrison keillor,0
2017-12-05T00:00:00Z,MSNBC,harvey weinstein,1
2017-12-05T00:00:00Z,MSNBC,james levine,0
2017-12-05T00:00:00Z,MSNBC,john conyers,9
2017-12-05T00:00:00Z,MSNBC,kevin spacey,0
2017-12-05T00:00:00Z,MSNBC,mark halperin,0
2017-12-05T00:00:00Z,MSNBC,matt lauer,0
2017-12-05T00:00:00Z,MSNBC,roy moore,20
2017-12-05T00:00:00Z,MSNBC,ruben kihuen,0
2017-12-05T00:00:00Z,MSNBC,trent franks,0
2017-12-06T00:00:00Z,CNN,al franken,14
2017-12-06T00:00:00Z,CNN,blake farenthold,0
2017-12-06T00:00:00Z,CNN,harvey weinstein,2
2017-12-06T00:00:00Z,CNN,james levine,0
2017-12-06T00:00:00Z,CNN,john conyers,7
2017-12-06T00:00:00Z,CNN,kevin spacey,0
2017-12-06T00:00:00Z,CNN,matt lauer,0
2017-12-06T00:00:00Z,CNN,roy moore,18
2017-12-06T00:00:00Z,CNN,trent franks,0
2017-12-06T00:00:00Z,Fox News,al franken,10
2017-12-06T00:00:00Z,Fox News,blake farenthold,0
2017-12-06T00:00:00Z,Fox News,brett ratner,2
2017-12-06T00:00:00Z,Fox News,charlie rose,2
2017-12-06T00:00:00Z,Fox News,harvey weinstein,3
2017-12-06T00:00:00Z,Fox News,john conyers,10
2017-12-06T00:00:00Z,Fox News,kevin spacey,2
2017-12-06T00:00:00Z,Fox News,louis ck,2
2017-12-06T00:00:00Z,Fox News,matt lauer,2
2017-12-06T00:00:00Z,Fox News,roy moore,16
2017-12-06T00:00:00Z,Fox News,trent franks,0
2017-12-06T00:00:00Z,MSNBC,al franken,8
2017-12-06T00:00:00Z,MSNBC,blake farenthold,1
2017-12-06T00:00:00Z,MSNBC,charlie rose,1
2017-12-06T00:00:00Z,MSNBC,garrison keillor,0
2017-12-06T00:00:00Z,MSNBC,harvey weinstein,3
2017-12-06T00:00:00Z,MSNBC,james levine,0
2017-12-06T00:00:00Z,MSNBC,john conyers,9
2017-12-06T00:00:00Z,MSNBC,kevin spacey,0
2017-12-06T00:00:00Z,MSNBC,mark halperin,0
2017-12-06T00:00:00Z,MSNBC,matt lauer,0
2017-12-06T00:00:00Z,MSNBC,roy moore,21
2017-12-06T00:00:00Z,MSNBC,ruben kihuen,0
2017-12-06T00:00:00Z,MSNBC,trent franks,0
2017-12-07T00:00:00Z,CNN,al franken,19
2017-12-07T00:00:00Z,CNN,blake farenthold,0
2017-12-07T00:00:00Z,CNN,harvey weinstein,1
2017-12-07T00:00:00Z,CNN,james levine,0
2017-12-07T00:00:00Z,CNN,john conyers,7
2017-12-07T00:00:00Z,CNN,kevin spacey,0
2017-12-07T00:00:00Z,CNN,matt lauer,0
2017-12-07T00:00:00Z,CNN,roy moore,18
2017-12-07T00:00:00Z,CNN,trent franks,0
2017-12-07T00:00:00Z,Fox News,al franken,17
2017-12-07T00:00:00Z,Fox News,blake farenthold,1
2017-12-07T00:00:00Z,Fox News,brett ratner,0
2017-12-07T00:00:00Z,Fox News,charlie rose,1
2017-12-07T00:00:00Z,Fox News,harvey weinstein,2
2017-12-07T00:00:00Z,Fox News,john conyers,12
2017-12-07T00:00:00Z,Fox News,kevin spacey,1
2017-12-07T00:00:00Z,Fox News,louis ck,0
2017-12-07T00:00:00Z,Fox News,matt lauer,2
2017-12-07T00:00:00Z,Fox News,roy moore,15
2017-12-07T00:00:00Z,Fox News,trent franks,1
2017-12-07T00:00:00Z,MSNBC,al franken,23
2017-12-07T00:00:00Z,MSNBC,blake farenthold,2
2017-12-07T00:00:00Z,MSNBC,charlie rose,1
2017-12-07T00:00:00Z,MSNBC,garrison keillor,0
2017-12-07T00:00:00Z,MSNBC,harvey weinstein,4
2017-12-07T00:00:00Z,MSNBC,james levine,0
2017-12-07T00:00:00Z,MSNBC,john conyers,9
2017-12-07T00:00:00Z,MSNBC,kevin spacey,1
2017-12-07T00:00:00Z,MSNBC,mark halperin,0
2017-12-07T00:00:00Z,MSNBC,matt lauer,1
2017-12-07T00:00:00Z,MSNBC,roy moore,22
2017-12-07T00:00:00Z,MSNBC,ruben kihuen,1
2017-12-07T00:00:00Z,MSNBC,trent franks,1
2017-12-08T00:00:00Z,CNN,al franken,17
2017-12-08T00:00:00Z,CNN,blake farenthold,9
2017-12-08T00:00:00Z,CNN,harvey weinstein,3
2017-12-08T00:00:00Z,CNN,james levine,0
2017-12-08T00:00:00Z,CNN,john conyers,10
2017-12-08T00:00:00Z,CNN,kevin spacey,0
2017-12-08T00:00:00Z,CNN,matt lauer,0
2017-12-08T00:00:00Z,CNN,roy moore,20
2017-12-08T00:00:00Z,CNN,trent franks,13
2017-12-08T00:00:00Z,Fox News,al franken,20
2017-12-08T00:00:00Z,Fox News,blake farenthold,4
2017-12-08T00:00:00Z,Fox News,brett ratner,0
2017-12-08T00:00:00Z,Fox News,charlie rose,0
2017-12-08T00:00:00Z,Fox News,harvey weinstein,3
2017-12-08T00:00:00Z,Fox News,john conyers,17
2017-12-08T00:00:00Z,Fox News,kevin spacey,0
2017-12-08T00:00:00Z,Fox News,louis ck,0
2017-12-08T00:00:00Z,Fox News,matt lauer,0
2017-12-08T00:00:00Z,Fox News,roy moore,19
2017-12-08T00:00:00Z,Fox News,trent franks,16
2017-12-08T00:00:00Z,MSNBC,al franken,19
2017-12-08T00:00:00Z,MSNBC,blake farenthold,7
2017-12-08T00:00:00Z,MSNBC,charlie rose,2
2017-12-08T00:00:00Z,MSNBC,garrison keillor,0
2017-12-08T00:00:00Z,MSNBC,harvey weinstein,5
2017-12-08T00:00:00Z,MSNBC,james levine,0
2017-12-08T00:00:00Z,MSNBC,john conyers,11
2017-12-08T00:00:00Z,MSNBC,kevin spacey,0
2017-12-08T00:00:00Z,MSNBC,mark halperin,2
2017-12-08T00:00:00Z,MSNBC,matt lauer,1
2017-12-08T00:00:00Z,MSNBC,roy moore,20
2017-12-08T00:00:00Z,MSNBC,ruben kihuen,0
2017-12-08T00:00:00Z,MSNBC,trent franks,12
